Estructura;Tiempos;ID;SetDatos
graphNativeFullDense;9801;921072;subset1000000
graphNativeFullDense;11738;470532;subset1000000
graphNativeFullDense;111989;49110;subset1000000
graphNativeFullDense;16314;229612;subset1000000
graphNativeFullDense;385;762511;subset1000000
graphNativeFullDense;936780;7889;subset1000000
graphNativeFullDense;33014;955819;subset1000000
graphNativeFullDense;188547;25372;subset1000000
graphNativeFullDense;1310355;214;subset1000000
graphNativeFullDense;41788;56013;subset1000000
graphNativeFullDense;14255;83047;subset1000000
graphNativeFullDense;821648;2079;subset1000000
graphNativeFullDense;9792;255464;subset1000000
graphNativeFullDense;0;764641;subset1000000
graphNativeFullDense;16111;502948;subset1000000
graphNativeFullDense;306669;154561;subset1000000
graphNativeFullDense;39315;16010;subset1000000
graphNativeFullDense;10301;868310;subset1000000
graphNativeFullDense;15545;345217;subset1000000
graphNativeFullDense;9227;454903;subset1000000
graphNativeFullDense;9073;865576;subset1000000
graphNativeFullDense;1434464;45;subset1000000
graphNativeFullDense;44260;701;subset1000000
graphNativeFullDense;503529;9035;subset1000000
graphNativeFullDense;9337;439813;subset1000000
graphNativeFullDense;720908;1731;subset1000000
graphNativeFullDense;9417;954240;subset1000000
graphNativeFullDense;3690855;16;subset1000000
graphNativeFullDense;9707;375457;subset1000000
graphNativeFullDense;6768;110975;subset1000000
graphNativeFullDense;3524235;64;subset1000000
graphNativeFullDense;14444;813353;subset1000000
graphNativeFullDense;4874;666551;subset1000000
graphNativeFullDense;19091;128102;subset1000000
graphNativeFullDense;10563;918519;subset1000000
graphNativeFullDense;31831;837649;subset1000000
graphNativeFullDense;5356;86990;subset1000000
graphNativeFullDense;11469;449911;subset1000000
graphNativeFullDense;11994;273686;subset1000000
graphNativeFullDense;8960;246810;subset1000000
graphNativeFullDense;35719;2904;subset1000000
graphNativeFullDense;14260;616171;subset1000000
graphNativeFullDense;2633;704933;subset1000000
graphNativeFullDense;5291;78713;subset1000000
graphNativeFullDense;3441;237965;subset1000000
graphNativeFullDense;43591;710;subset1000000
graphNativeFullDense;0;541736;subset1000000
graphNativeFullDense;0;723966;subset1000000
graphNativeFullDense;46291;8377;subset1000000
graphNativeFullDense;1417239;476028;subset1000000
graphNativeFullDense;32289;424567;subset1000000
graphNativeFullDense;2614924;6760;subset1000000
graphNativeFullDense;7252;874005;subset1000000
graphNativeFullDense;15761;762979;subset1000000
graphNativeFullDense;0;382659;subset1000000
graphNativeFullDense;347636;9687;subset1000000
graphNativeFullDense;19215;444591;subset1000000
graphNativeFullDense;111568;294;subset1000000
graphNativeFullDense;228776;9759;subset1000000
graphNativeFullDense;8305;652140;subset1000000
graphNativeFullDense;20328;71206;subset1000000
graphNativeFullDense;8793;292345;subset1000000
graphNativeFullDense;11381;287291;subset1000000
graphNativeFullDense;9385719;150;subset1000000
graphNativeFullDense;9193;842694;subset1000000
graphNativeFullDense;5818;383324;subset1000000
graphNativeFullDense;12018;96413;subset1000000
graphNativeFullDense;14936;681360;subset1000000
graphNativeFullDense;12329;903006;subset1000000
graphNativeFullDense;35091;6487;subset1000000
