Estructura;Tiempos;ID;SetDatos;etc
native;0;60977;subset10000000;
native;0;63371;subset10000000;
native;0;22978;subset10000000;
native;0;29767;subset10000000;
native;0;53643;subset10000000;
native;0;28183;subset10000000;
native;0;62337;subset10000000;
native;0;18134;subset10000000;
native;0;31270;subset10000000;
native;0;65922;subset10000000;
native;1;12724;subset10000000;
native;0;84796;subset10000000;
native;0;90440;subset10000000;
native;0;1763;subset10000000;
native;0;39976;subset10000000;
native;0;24665;subset10000000;
native;0;64987;subset10000000;
native;0;88682;subset10000000;
native;0;85004;subset10000000;
native;0;33781;subset10000000;
native;0;19791;subset10000000;
native;0;74580;subset10000000;
native;0;53762;subset10000000;
native;0;48798;subset10000000;
native;0;28367;subset10000000;
native;0;52667;subset10000000;
native;0;25346;subset10000000;
native;0;83498;subset10000000;
native;0;59645;subset10000000;
native;0;27175;subset10000000;
native;0;46172;subset10000000;
native;0;50137;subset10000000;
native;0;44544;subset10000000;
native;0;24605;subset10000000;
native;0;6869;subset10000000;
native;0;44634;subset10000000;
native;0;51288;subset10000000;
native;0;28395;subset10000000;
native;0;29330;subset10000000;
native;0;20929;subset10000000;
native;0;69823;subset10000000;
native;0;20957;subset10000000;
native;0;37975;subset10000000;
native;0;49338;subset10000000;
native;0;29860;subset10000000;
native;0;18785;subset10000000;
native;0;62244;subset10000000;
native;0;34349;subset10000000;
native;0;2808;subset10000000;
native;0;95170;subset10000000;
native;0;80682;subset10000000;
native;0;92982;subset10000000;
native;0;26153;subset10000000;
native;0;895;subset10000000;
native;0;90876;subset10000000;
native;0;79088;subset10000000;
native;0;36620;subset10000000;
native;0;2030;subset10000000;
native;0;67088;subset10000000;
native;0;78703;subset10000000;
native;0;59120;subset10000000;
native;0;64101;subset10000000;
native;0;15356;subset10000000;
native;0;64400;subset10000000;
native;0;83224;subset10000000;
native;0;36382;subset10000000;
native;0;57571;subset10000000;
native;0;93726;subset10000000;
native;0;27053;subset10000000;
native;0;17114;subset10000000;
native;0;94161;subset10000000;
native;0;71082;subset10000000;
native;0;98956;subset10000000;
native;0;36772;subset10000000;
native;0;76926;subset10000000;
native;0;3563;subset10000000;
native;0;98225;subset10000000;
native;0;78130;subset10000000;
native;0;1502;subset10000000;
native;0;59419;subset10000000;
native;0;18654;subset10000000;
native;0;12356;subset10000000;
native;0;13947;subset10000000;
native;0;34615;subset10000000;
native;0;51721;subset10000000;
native;0;83492;subset10000000;
native;0;40697;subset10000000;
native;0;93380;subset10000000;
native;0;42182;subset10000000;
native;0;99128;subset10000000;
native;0;83651;subset10000000;
native;1;8093;subset10000000;
native;0;32859;subset10000000;
native;0;93205;subset10000000;
native;0;75160;subset10000000;
native;0;87873;subset10000000;
native;0;54204;subset10000000;
native;0;44893;subset10000000;
native;0;90331;subset10000000;
native;0;11879;subset10000000;
native;0;48189;subset10000000;
native;0;9959;subset10000000;
native;0;64900;subset10000000;
native;0;82731;subset10000000;
native;0;50392;subset10000000;
native;0;59646;subset10000000;
native;0;86145;subset10000000;
native;0;24363;subset10000000;
native;0;37622;subset10000000;
native;0;69184;subset10000000;
native;0;16230;subset10000000;
native;0;56151;subset10000000;
native;0;88390;subset10000000;
native;0;21160;subset10000000;
native;0;26746;subset10000000;
native;0;21319;subset10000000;
native;0;93317;subset10000000;
native;0;94995;subset10000000;
native;0;75495;subset10000000;
native;0;48356;subset10000000;
native;0;14481;subset10000000;
native;0;80914;subset10000000;
native;0;65940;subset10000000;
native;0;66719;subset10000000;
native;0;51788;subset10000000;
native;0;69080;subset10000000;
native;0;22564;subset10000000;
native;0;52816;subset10000000;
native;0;15786;subset10000000;
native;0;53372;subset10000000;
native;2;14350;subset10000000;
native;0;85092;subset10000000;
native;0;29098;subset10000000;
native;0;76892;subset10000000;
native;0;53918;subset10000000;
native;0;25339;subset10000000;
native;0;61949;subset10000000;
native;0;19579;subset10000000;
native;0;40410;subset10000000;
native;0;13977;subset10000000;
native;0;8334;subset10000000;
native;0;5540;subset10000000;
native;0;32345;subset10000000;
native;0;68674;subset10000000;
native;0;14929;subset10000000;
native;0;18691;subset10000000;
native;0;95642;subset10000000;
native;0;87315;subset10000000;
native;0;87848;subset10000000;
native;0;85086;subset10000000;
native;0;9740;subset10000000;
native;0;93512;subset10000000;
native;0;54272;subset10000000;
native;0;53800;subset10000000;
native;0;88657;subset10000000;
native;0;4992;subset10000000;
native;0;24336;subset10000000;
native;0;68734;subset10000000;
native;0;90529;subset10000000;
native;0;20445;subset10000000;
native;0;3319;subset10000000;
native;0;31169;subset10000000;
native;0;51464;subset10000000;
native;0;86569;subset10000000;
native;0;2502;subset10000000;
native;0;75163;subset10000000;
native;0;57119;subset10000000;
native;0;88366;subset10000000;
native;0;30269;subset10000000;
native;0;63710;subset10000000;
native;0;41674;subset10000000;
native;0;9333;subset10000000;
native;0;56737;subset10000000;
native;0;43734;subset10000000;
native;0;96718;subset10000000;
native;0;26436;subset10000000;
native;0;78722;subset10000000;
native;0;4329;subset10000000;
native;0;4810;subset10000000;
native;0;46341;subset10000000;
native;0;99607;subset10000000;
native;0;42356;subset10000000;
native;0;99231;subset10000000;
native;0;54515;subset10000000;
native;0;94730;subset10000000;
native;0;21915;subset10000000;
native;0;12731;subset10000000;
native;4;16533;subset10000000;
native;0;27385;subset10000000;
native;0;23979;subset10000000;
native;0;19120;subset10000000;
native;0;55126;subset10000000;
native;0;62960;subset10000000;
native;0;73135;subset10000000;
native;0;10974;subset10000000;
native;0;11906;subset10000000;
native;0;49876;subset10000000;
native;0;30103;subset10000000;
native;0;22129;subset10000000;
native;0;15271;subset10000000;
native;0;33491;subset10000000;
native;0;40400;subset10000000;
native;0;20415;subset10000000;
native;0;94655;subset10000000;
native;0;96042;subset10000000;
native;0;7218;subset10000000;
native;0;49270;subset10000000;
native;0;39522;subset10000000;
native;0;22713;subset10000000;
native;0;14074;subset10000000;
native;0;64065;subset10000000;
native;0;83965;subset10000000;
native;0;60633;subset10000000;
native;0;21509;subset10000000;
native;0;29577;subset10000000;
native;0;2291;subset10000000;
native;0;87674;subset10000000;
native;0;89365;subset10000000;
native;0;13973;subset10000000;
native;0;83631;subset10000000;
native;0;85131;subset10000000;
native;0;11542;subset10000000;
native;0;94391;subset10000000;
native;0;50007;subset10000000;
native;0;68706;subset10000000;
native;0;86578;subset10000000;
native;0;32350;subset10000000;
native;0;56133;subset10000000;
native;0;53527;subset10000000;
native;0;73154;subset10000000;
native;0;47718;subset10000000;
native;0;22880;subset10000000;
native;0;59047;subset10000000;
native;0;5459;subset10000000;
native;0;14444;subset10000000;
native;0;50185;subset10000000;
native;0;60948;subset10000000;
native;0;29220;subset10000000;
native;0;40761;subset10000000;
native;0;91148;subset10000000;
native;0;19359;subset10000000;
native;0;77013;subset10000000;
native;0;93997;subset10000000;
native;0;77073;subset10000000;
native;0;58862;subset10000000;
native;0;35369;subset10000000;
native;0;13351;subset10000000;
native;0;28533;subset10000000;
native;0;3409;subset10000000;
native;0;14833;subset10000000;
native;0;57707;subset10000000;
native;0;10167;subset10000000;
native;0;95887;subset10000000;
native;0;95841;subset10000000;
native;0;54733;subset10000000;
native;0;12988;subset10000000;
native;0;9756;subset10000000;
native;0;17467;subset10000000;
native;1;1190;subset10000000;
native;0;77179;subset10000000;
native;0;3202;subset10000000;
native;0;84199;subset10000000;
native;0;71472;subset10000000;
native;0;34804;subset10000000;
native;0;1888;subset10000000;
native;0;77693;subset10000000;
native;0;7895;subset10000000;
native;0;28208;subset10000000;
native;0;56319;subset10000000;
native;0;56058;subset10000000;
native;0;69352;subset10000000;
native;0;8452;subset10000000;
native;0;9609;subset10000000;
native;0;64493;subset10000000;
native;0;60750;subset10000000;
native;0;29233;subset10000000;
native;0;96448;subset10000000;
native;0;43712;subset10000000;
native;0;57101;subset10000000;
native;0;30076;subset10000000;
native;0;92746;subset10000000;
native;1;441;subset10000000;
native;0;39393;subset10000000;
native;0;9908;subset10000000;
native;0;49742;subset10000000;
native;0;67524;subset10000000;
native;0;23935;subset10000000;
native;0;18774;subset10000000;
native;0;72385;subset10000000;
native;0;14978;subset10000000;
native;0;29230;subset10000000;
native;0;15461;subset10000000;
native;0;358;subset10000000;
native;0;58713;subset10000000;
native;0;16916;subset10000000;
native;0;92619;subset10000000;
native;0;59762;subset10000000;
native;0;54895;subset10000000;
native;0;5747;subset10000000;
native;0;27278;subset10000000;
native;1;1693;subset10000000;
native;0;5745;subset10000000;
native;0;9751;subset10000000;
native;0;17011;subset10000000;
native;0;48121;subset10000000;
native;0;94685;subset10000000;
native;0;15340;subset10000000;
native;0;30910;subset10000000;
native;0;9224;subset10000000;
native;0;55350;subset10000000;
native;1;490;subset10000000;
native;0;49798;subset10000000;
native;1;78358;subset10000000;
native;0;15959;subset10000000;
native;0;31087;subset10000000;
native;0;22166;subset10000000;
native;0;9629;subset10000000;
native;0;60756;subset10000000;
native;0;161;subset10000000;
native;0;60494;subset10000000;
native;1;3130;subset10000000;
native;0;38768;subset10000000;
native;0;21296;subset10000000;
native;0;43890;subset10000000;
native;0;10052;subset10000000;
native;0;63917;subset10000000;
native;0;5923;subset10000000;
native;0;26306;subset10000000;
native;0;16589;subset10000000;
native;0;2340;subset10000000;
native;0;49418;subset10000000;
native;0;27688;subset10000000;
native;0;46107;subset10000000;
native;0;18253;subset10000000;
native;0;48826;subset10000000;
native;0;4956;subset10000000;
native;0;47968;subset10000000;
native;0;57814;subset10000000;
native;0;28444;subset10000000;
native;0;60645;subset10000000;
native;0;46180;subset10000000;
native;0;53381;subset10000000;
native;0;36319;subset10000000;
native;0;61706;subset10000000;
native;0;93413;subset10000000;
native;0;73623;subset10000000;
native;0;74837;subset10000000;
native;0;75381;subset10000000;
native;0;36325;subset10000000;
native;0;14418;subset10000000;
native;0;43515;subset10000000;
native;0;23823;subset10000000;
native;0;24567;subset10000000;
native;0;78102;subset10000000;
native;0;45186;subset10000000;
native;0;9968;subset10000000;
native;0;35389;subset10000000;
native;0;11430;subset10000000;
native;0;10297;subset10000000;
native;0;10668;subset10000000;
native;0;32400;subset10000000;
native;0;49799;subset10000000;
native;0;17777;subset10000000;
native;0;74850;subset10000000;
native;0;89538;subset10000000;
native;0;5389;subset10000000;
native;0;7691;subset10000000;
native;0;10540;subset10000000;
native;0;16625;subset10000000;
native;0;10532;subset10000000;
native;0;4662;subset10000000;
native;0;70854;subset10000000;
native;0;67526;subset10000000;
native;0;50166;subset10000000;
native;0;12831;subset10000000;
native;0;52822;subset10000000;
native;0;20664;subset10000000;
native;0;30936;subset10000000;
native;0;2311;subset10000000;
native;0;78880;subset10000000;
native;0;41750;subset10000000;
native;0;92643;subset10000000;
native;0;26294;subset10000000;
native;0;26103;subset10000000;
native;0;46923;subset10000000;
native;0;68278;subset10000000;
native;0;13352;subset10000000;
native;0;59513;subset10000000;
native;0;29165;subset10000000;
native;0;65663;subset10000000;
native;0;66951;subset10000000;
native;0;47118;subset10000000;
native;0;58002;subset10000000;
native;0;64105;subset10000000;
native;0;96822;subset10000000;
native;0;69058;subset10000000;
native;0;31398;subset10000000;
native;0;19096;subset10000000;
native;1;49683;subset10000000;
native;0;69004;subset10000000;
native;0;99072;subset10000000;
native;0;11568;subset10000000;
native;0;93197;subset10000000;
native;0;1680;subset10000000;
native;0;67647;subset10000000;
native;0;2644;subset10000000;
native;0;10031;subset10000000;
native;0;4749;subset10000000;
native;0;71206;subset10000000;
native;0;86359;subset10000000;
native;0;98418;subset10000000;
native;0;99287;subset10000000;
native;0;70405;subset10000000;
native;0;67224;subset10000000;
native;0;19542;subset10000000;
native;0;53379;subset10000000;
native;0;69985;subset10000000;
native;0;67885;subset10000000;
native;0;15681;subset10000000;
native;0;47490;subset10000000;
native;0;92915;subset10000000;
native;0;19920;subset10000000;
native;0;37460;subset10000000;
native;0;89541;subset10000000;
native;0;33581;subset10000000;
native;0;91185;subset10000000;
native;0;75815;subset10000000;
native;0;84546;subset10000000;
native;0;68901;subset10000000;
native;0;92934;subset10000000;
native;0;64444;subset10000000;
native;0;96111;subset10000000;
native;0;80718;subset10000000;
native;0;66228;subset10000000;
native;0;94509;subset10000000;
native;0;69529;subset10000000;
native;0;40587;subset10000000;
native;0;97123;subset10000000;
native;0;74018;subset10000000;
native;0;80947;subset10000000;
native;0;56846;subset10000000;
native;0;38691;subset10000000;
native;0;54960;subset10000000;
native;0;68204;subset10000000;
native;0;21190;subset10000000;
native;0;59767;subset10000000;
native;0;54226;subset10000000;
native;0;7335;subset10000000;
native;0;65359;subset10000000;
native;0;34171;subset10000000;
native;0;88760;subset10000000;
native;0;57152;subset10000000;
native;0;95291;subset10000000;
native;0;79383;subset10000000;
native;0;71102;subset10000000;
native;0;38496;subset10000000;
native;0;43013;subset10000000;
native;0;32450;subset10000000;
native;0;86602;subset10000000;
native;0;80613;subset10000000;
native;0;46764;subset10000000;
native;0;11403;subset10000000;
native;0;72021;subset10000000;
native;0;50189;subset10000000;
native;0;3108;subset10000000;
native;0;42960;subset10000000;
native;0;27903;subset10000000;
native;0;63722;subset10000000;
native;0;53082;subset10000000;
native;0;42330;subset10000000;
native;0;26006;subset10000000;
native;0;30373;subset10000000;
native;0;21660;subset10000000;
native;0;48457;subset10000000;
native;0;20313;subset10000000;
native;0;2228;subset10000000;
native;0;81304;subset10000000;
native;0;43473;subset10000000;
native;0;85297;subset10000000;
native;0;89430;subset10000000;
native;0;80962;subset10000000;
native;0;49610;subset10000000;
native;0;44536;subset10000000;
native;0;22527;subset10000000;
native;0;20891;subset10000000;
native;1;48199;subset10000000;
native;0;67903;subset10000000;
native;0;2059;subset10000000;
native;0;12352;subset10000000;
native;0;67113;subset10000000;
native;0;98668;subset10000000;
native;0;29091;subset10000000;
native;0;57475;subset10000000;
native;0;17472;subset10000000;
native;0;35262;subset10000000;
native;0;93775;subset10000000;
native;0;47159;subset10000000;
native;0;59909;subset10000000;
native;0;89302;subset10000000;
native;0;82757;subset10000000;
native;0;7154;subset10000000;
native;0;42813;subset10000000;
native;0;25105;subset10000000;
native;0;64606;subset10000000;
native;0;45548;subset10000000;
native;0;79154;subset10000000;
native;0;42329;subset10000000;
native;0;53780;subset10000000;
native;0;60629;subset10000000;
native;0;74395;subset10000000;
native;0;19515;subset10000000;
native;0;31098;subset10000000;
native;0;71101;subset10000000;
native;0;72914;subset10000000;
native;0;88089;subset10000000;
native;0;22380;subset10000000;
native;0;20006;subset10000000;
native;0;88806;subset10000000;
native;0;73848;subset10000000;
native;0;71134;subset10000000;
native;0;15054;subset10000000;
native;0;65009;subset10000000;
native;0;43760;subset10000000;
native;0;17866;subset10000000;
native;0;65189;subset10000000;
native;0;10276;subset10000000;
native;0;34072;subset10000000;
native;0;79319;subset10000000;
native;0;72989;subset10000000;
native;0;41279;subset10000000;
native;0;18956;subset10000000;
native;0;81217;subset10000000;
native;0;88078;subset10000000;
native;0;84085;subset10000000;
native;0;90491;subset10000000;
native;0;1547;subset10000000;
native;0;1426;subset10000000;
native;0;99713;subset10000000;
native;0;40559;subset10000000;
native;0;79140;subset10000000;
native;0;79347;subset10000000;
native;0;48718;subset10000000;
native;0;33925;subset10000000;
native;0;43012;subset10000000;
native;0;95835;subset10000000;
native;0;70353;subset10000000;
native;0;51963;subset10000000;
native;0;71820;subset10000000;
native;0;54713;subset10000000;
native;0;99706;subset10000000;
native;0;84169;subset10000000;
native;0;78907;subset10000000;
native;0;84851;subset10000000;
native;0;31072;subset10000000;
native;0;96095;subset10000000;
native;0;99468;subset10000000;
native;0;52201;subset10000000;
native;0;80879;subset10000000;
native;0;21167;subset10000000;
native;0;86459;subset10000000;
native;0;33591;subset10000000;
native;0;62075;subset10000000;
native;1;571;subset10000000;
native;0;4157;subset10000000;
native;0;8068;subset10000000;
native;0;49297;subset10000000;
native;0;7358;subset10000000;
native;0;2360;subset10000000;
native;0;51905;subset10000000;
native;0;55215;subset10000000;
native;0;60107;subset10000000;
native;0;55015;subset10000000;
native;0;54938;subset10000000;
native;0;89962;subset10000000;
native;0;14208;subset10000000;
native;0;70660;subset10000000;
native;0;7252;subset10000000;
native;0;17824;subset10000000;
native;0;88264;subset10000000;
native;0;84660;subset10000000;
native;0;18489;subset10000000;
native;0;58486;subset10000000;
native;0;52092;subset10000000;
native;0;83421;subset10000000;
native;0;15037;subset10000000;
native;0;56214;subset10000000;
native;0;55483;subset10000000;
native;0;35793;subset10000000;
native;0;30032;subset10000000;
native;0;69951;subset10000000;
native;0;43470;subset10000000;
native;0;9582;subset10000000;
native;0;86121;subset10000000;
native;0;46574;subset10000000;
native;0;3590;subset10000000;
native;0;78896;subset10000000;
native;0;85172;subset10000000;
native;0;25595;subset10000000;
native;0;48977;subset10000000;
native;0;44956;subset10000000;
native;0;81187;subset10000000;
native;0;9731;subset10000000;
native;0;12611;subset10000000;
native;0;7018;subset10000000;
native;0;94836;subset10000000;
native;0;8148;subset10000000;
native;0;14529;subset10000000;
native;0;91649;subset10000000;
native;0;88704;subset10000000;
native;0;31217;subset10000000;
native;0;57673;subset10000000;
native;0;70070;subset10000000;
native;0;18788;subset10000000;
native;0;20438;subset10000000;
native;0;10689;subset10000000;
native;0;73574;subset10000000;
native;0;85120;subset10000000;
native;0;71838;subset10000000;
native;0;63682;subset10000000;
native;0;58148;subset10000000;
native;0;94448;subset10000000;
native;0;66114;subset10000000;
native;0;8664;subset10000000;
native;0;19864;subset10000000;
native;3;46;subset10000000;
native;0;87008;subset10000000;
native;0;74948;subset10000000;
native;0;43458;subset10000000;
native;0;24136;subset10000000;
native;0;28782;subset10000000;
native;0;25257;subset10000000;
native;0;92709;subset10000000;
native;0;13165;subset10000000;
native;0;52904;subset10000000;
native;0;55820;subset10000000;
native;0;65685;subset10000000;
native;0;28186;subset10000000;
native;0;34834;subset10000000;
native;0;24342;subset10000000;
native;0;86164;subset10000000;
native;0;44700;subset10000000;
native;0;17267;subset10000000;
native;0;3905;subset10000000;
native;0;88301;subset10000000;
native;0;81995;subset10000000;
native;0;73484;subset10000000;
native;0;64796;subset10000000;
native;0;28091;subset10000000;
native;0;71607;subset10000000;
native;0;26730;subset10000000;
native;0;88423;subset10000000;
native;0;90611;subset10000000;
native;0;68383;subset10000000;
native;0;10264;subset10000000;
native;0;89750;subset10000000;
native;0;359;subset10000000;
native;0;45520;subset10000000;
native;0;48227;subset10000000;
native;0;31056;subset10000000;
native;0;58561;subset10000000;
native;0;87142;subset10000000;
native;0;72909;subset10000000;
native;0;17360;subset10000000;
native;0;5901;subset10000000;
native;0;91385;subset10000000;
native;0;70018;subset10000000;
native;0;45576;subset10000000;
native;0;59020;subset10000000;
native;0;9887;subset10000000;
native;0;84130;subset10000000;
native;0;12440;subset10000000;
native;0;95137;subset10000000;
native;0;47831;subset10000000;
native;0;35879;subset10000000;
native;0;95375;subset10000000;
native;0;21979;subset10000000;
native;0;18571;subset10000000;
native;0;26453;subset10000000;
native;0;72325;subset10000000;
native;0;90024;subset10000000;
native;0;1691;subset10000000;
native;0;16055;subset10000000;
native;0;81239;subset10000000;
native;0;67356;subset10000000;
native;0;35698;subset10000000;
native;0;79517;subset10000000;
native;0;23613;subset10000000;
native;0;75937;subset10000000;
native;0;37902;subset10000000;
native;0;27059;subset10000000;
native;0;88068;subset10000000;
native;0;33764;subset10000000;
native;0;52287;subset10000000;
native;0;53725;subset10000000;
native;0;97330;subset10000000;
native;0;71280;subset10000000;
native;0;49104;subset10000000;
native;0;34403;subset10000000;
native;0;47187;subset10000000;
native;0;73041;subset10000000;
native;0;92203;subset10000000;
native;0;43661;subset10000000;
native;0;9753;subset10000000;
native;0;67795;subset10000000;
native;0;75188;subset10000000;
native;0;48679;subset10000000;
native;0;31720;subset10000000;
native;0;79762;subset10000000;
native;0;75731;subset10000000;
native;0;18326;subset10000000;
native;0;21900;subset10000000;
native;0;1708;subset10000000;
native;0;98920;subset10000000;
native;0;90531;subset10000000;
native;0;15703;subset10000000;
native;0;64954;subset10000000;
native;0;99840;subset10000000;
native;0;32147;subset10000000;
native;0;79710;subset10000000;
native;0;18665;subset10000000;
native;0;23771;subset10000000;
native;0;58203;subset10000000;
native;0;9239;subset10000000;
native;0;79660;subset10000000;
native;0;33816;subset10000000;
native;0;13294;subset10000000;
native;0;62213;subset10000000;
native;0;16452;subset10000000;
native;0;51798;subset10000000;
native;0;15297;subset10000000;
native;0;51960;subset10000000;
native;1;15476;subset10000000;
native;0;62351;subset10000000;
native;0;7941;subset10000000;
native;0;25432;subset10000000;
native;0;42310;subset10000000;
native;0;70108;subset10000000;
native;0;32500;subset10000000;
native;0;52840;subset10000000;
native;0;70117;subset10000000;
native;0;45082;subset10000000;
native;0;76249;subset10000000;
native;0;60276;subset10000000;
native;0;58205;subset10000000;
native;0;25132;subset10000000;
native;0;82408;subset10000000;
native;0;28281;subset10000000;
native;0;90680;subset10000000;
native;0;44031;subset10000000;
native;0;85750;subset10000000;
native;0;7610;subset10000000;
native;0;65361;subset10000000;
native;0;26264;subset10000000;
native;0;99347;subset10000000;
native;0;1650;subset10000000;
native;0;11931;subset10000000;
native;0;73353;subset10000000;
native;0;33115;subset10000000;
native;0;36293;subset10000000;
native;0;34968;subset10000000;
native;0;60513;subset10000000;
native;0;33143;subset10000000;
native;0;4849;subset10000000;
native;0;71254;subset10000000;
native;0;18906;subset10000000;
native;0;95197;subset10000000;
native;0;2138;subset10000000;
native;0;94803;subset10000000;
native;0;27036;subset10000000;
native;0;42732;subset10000000;
native;0;57153;subset10000000;
native;0;88915;subset10000000;
native;0;22258;subset10000000;
native;0;722;subset10000000;
native;0;55963;subset10000000;
native;0;30011;subset10000000;
native;0;43513;subset10000000;
native;0;73311;subset10000000;
native;0;17209;subset10000000;
native;0;6279;subset10000000;
native;0;20129;subset10000000;
native;0;26490;subset10000000;
native;0;34055;subset10000000;
native;0;56814;subset10000000;
native;0;53810;subset10000000;
native;0;82213;subset10000000;
native;0;25796;subset10000000;
native;0;50171;subset10000000;
native;0;788;subset10000000;
native;0;75817;subset10000000;
native;0;35574;subset10000000;
native;0;66376;subset10000000;
native;0;83565;subset10000000;
native;0;66217;subset10000000;
native;0;35929;subset10000000;
native;0;83833;subset10000000;
native;0;66743;subset10000000;
native;0;7480;subset10000000;
native;0;35095;subset10000000;
native;0;83584;subset10000000;
native;6;29999;subset10000000;
native;0;67761;subset10000000;
native;0;80987;subset10000000;
native;0;13676;subset10000000;
native;0;91902;subset10000000;
native;0;34956;subset10000000;
native;0;32417;subset10000000;
native;0;77800;subset10000000;
native;0;57221;subset10000000;
native;0;42969;subset10000000;
native;0;7700;subset10000000;
native;0;35002;subset10000000;
native;0;91073;subset10000000;
native;0;38122;subset10000000;
native;0;63039;subset10000000;
native;0;65243;subset10000000;
native;0;17217;subset10000000;
native;0;56025;subset10000000;
native;0;26308;subset10000000;
native;0;72697;subset10000000;
native;0;4054;subset10000000;
native;0;38853;subset10000000;
native;0;57717;subset10000000;
native;0;62945;subset10000000;
native;0;49352;subset10000000;
native;0;21500;subset10000000;
native;0;62330;subset10000000;
native;0;89733;subset10000000;
native;0;57279;subset10000000;
native;0;35559;subset10000000;
native;0;3646;subset10000000;
native;0;87580;subset10000000;
native;0;71293;subset10000000;
native;0;43690;subset10000000;
native;0;9189;subset10000000;
native;0;55814;subset10000000;
native;1;12569;subset10000000;
native;0;35634;subset10000000;
native;0;71944;subset10000000;
native;0;4590;subset10000000;
native;0;59828;subset10000000;
native;0;97207;subset10000000;
native;0;45836;subset10000000;
native;0;9575;subset10000000;
native;0;48209;subset10000000;
native;0;27229;subset10000000;
native;0;88496;subset10000000;
native;0;30335;subset10000000;
native;0;54247;subset10000000;
native;0;61570;subset10000000;
native;0;32736;subset10000000;
native;0;74442;subset10000000;
native;0;60272;subset10000000;
native;0;60944;subset10000000;
native;0;21117;subset10000000;
native;0;61588;subset10000000;
native;0;96859;subset10000000;
native;0;17221;subset10000000;
native;0;66547;subset10000000;
native;0;23526;subset10000000;
native;0;76376;subset10000000;
native;0;89819;subset10000000;
native;0;5436;subset10000000;
native;0;80259;subset10000000;
native;0;17878;subset10000000;
native;0;84467;subset10000000;
native;0;98296;subset10000000;
native;0;49547;subset10000000;
native;0;63914;subset10000000;
native;0;20394;subset10000000;
native;0;37716;subset10000000;
native;0;24759;subset10000000;
native;0;58389;subset10000000;
native;0;68231;subset10000000;
native;0;98393;subset10000000;
native;0;36524;subset10000000;
native;0;97091;subset10000000;
native;0;51998;subset10000000;
native;0;14825;subset10000000;
native;0;3799;subset10000000;
native;0;58367;subset10000000;
native;0;60864;subset10000000;
native;0;58650;subset10000000;
native;0;45413;subset10000000;
native;0;51432;subset10000000;
native;0;23051;subset10000000;
native;0;98984;subset10000000;
native;0;88549;subset10000000;
native;0;69309;subset10000000;
native;0;18249;subset10000000;
native;0;60932;subset10000000;
native;0;82694;subset10000000;
native;0;93047;subset10000000;
native;0;50575;subset10000000;
native;0;93806;subset10000000;
native;0;85738;subset10000000;
native;0;45600;subset10000000;
native;0;56924;subset10000000;
native;0;74857;subset10000000;
native;0;66196;subset10000000;
native;0;45686;subset10000000;
native;0;39321;subset10000000;
native;0;73404;subset10000000;
native;0;533;subset10000000;
native;0;92420;subset10000000;
native;0;13396;subset10000000;
native;0;89123;subset10000000;
native;0;16547;subset10000000;
native;1;27621;subset10000000;
native;0;78609;subset10000000;
native;0;53340;subset10000000;
native;0;73130;subset10000000;
native;0;16969;subset10000000;
native;0;68428;subset10000000;
native;0;31256;subset10000000;
native;0;53760;subset10000000;
native;0;74294;subset10000000;
native;0;19642;subset10000000;
native;0;69353;subset10000000;
native;1;62;subset10000000;
native;0;72078;subset10000000;
native;0;89429;subset10000000;
native;1;25448;subset10000000;
native;0;28427;subset10000000;
native;0;33149;subset10000000;
native;0;24760;subset10000000;
native;0;16392;subset10000000;
native;0;90406;subset10000000;
native;0;48675;subset10000000;
native;0;69119;subset10000000;
native;0;36992;subset10000000;
native;0;96286;subset10000000;
native;0;6278;subset10000000;
native;0;66674;subset10000000;
native;0;45011;subset10000000;
native;0;75453;subset10000000;
native;0;3119;subset10000000;
native;0;39627;subset10000000;
native;0;5931;subset10000000;
native;0;15827;subset10000000;
native;0;52866;subset10000000;
native;0;47046;subset10000000;
native;0;52666;subset10000000;
native;1;365;subset10000000;
native;0;61393;subset10000000;
native;0;33192;subset10000000;
native;0;26896;subset10000000;
native;0;96495;subset10000000;
native;0;77213;subset10000000;
native;0;89866;subset10000000;
native;0;63910;subset10000000;
native;0;24737;subset10000000;
native;0;350;subset10000000;
native;0;64112;subset10000000;
native;0;69543;subset10000000;
native;0;42203;subset10000000;
native;0;65597;subset10000000;
native;0;35323;subset10000000;
native;0;45573;subset10000000;
native;0;89187;subset10000000;
native;0;14650;subset10000000;
native;0;20659;subset10000000;
native;0;38442;subset10000000;
native;0;96478;subset10000000;
native;1;18575;subset10000000;
native;0;64313;subset10000000;
native;0;18828;subset10000000;
native;0;61860;subset10000000;
native;0;95026;subset10000000;
native;0;93067;subset10000000;
native;0;89157;subset10000000;
native;0;64417;subset10000000;
native;0;72784;subset10000000;
native;0;6435;subset10000000;
native;0;20689;subset10000000;
native;0;17027;subset10000000;
native;0;69485;subset10000000;
native;0;82308;subset10000000;
native;0;36095;subset10000000;
native;0;82197;subset10000000;
native;0;58834;subset10000000;
native;0;94495;subset10000000;
native;0;21444;subset10000000;
native;0;35807;subset10000000;
native;0;84927;subset10000000;
native;0;22485;subset10000000;
native;0;88979;subset10000000;
native;0;46096;subset10000000;
native;0;18310;subset10000000;
native;0;85701;subset10000000;
native;0;99253;subset10000000;
native;0;48759;subset10000000;
native;0;73813;subset10000000;
native;0;83742;subset10000000;
native;0;25157;subset10000000;
native;0;48833;subset10000000;
native;0;82997;subset10000000;
native;0;24358;subset10000000;
native;0;31558;subset10000000;
