Estructura;Tiempos;ID;SetDatos
compressedDense;0;7084883;subset10000000;
compressedDense;0;9634282;subset10000000;
compressedDense;0;2375335;subset10000000;
compressedDense;0;2974751;subset10000000;
compressedDense;0;1806260;subset10000000;
compressedDense;0;1178456;subset10000000;
compressedDense;0;2476647;subset10000000;
compressedDense;0;2134227;subset10000000;
compressedDense;0;3220996;subset10000000;
compressedDense;0;4146794;subset10000000;
compressedDense;0;9731644;subset10000000;
compressedDense;0;571297;subset10000000;
compressedDense;0;6197533;subset10000000;
compressedDense;0;7021900;subset10000000;
compressedDense;0;3830531;subset10000000;
compressedDense;0;9969739;subset10000000;
compressedDense;0;1051037;subset10000000;
compressedDense;0;5582948;subset10000000;
compressedDense;0;2882235;subset10000000;
compressedDense;0;4220784;subset10000000;
compressedDense;0;1897929;subset10000000;
compressedDense;0;7188949;subset10000000;
compressedDense;0;9479878;subset10000000;
compressedDense;0;8334997;subset10000000;
compressedDense;0;9570852;subset10000000;
compressedDense;0;852915;subset10000000;
compressedDense;0;9907350;subset10000000;
compressedDense;0;8060140;subset10000000;
compressedDense;0;2574352;subset10000000;
compressedDense;0;640347;subset10000000;
compressedDense;0;5747647;subset10000000;
compressedDense;0;2928668;subset10000000;
compressedDense;0;3308394;subset10000000;
compressedDense;0;168243;subset10000000;
compressedDense;0;4218800;subset10000000;
compressedDense;0;9337633;subset10000000;
compressedDense;0;8370093;subset10000000;
compressedDense;0;7421557;subset10000000;
compressedDense;0;7236346;subset10000000;
compressedDense;0;980475;subset10000000;
compressedDense;0;8344403;subset10000000;
compressedDense;0;6866141;subset10000000;
compressedDense;0;287938;subset10000000;
compressedDense;0;9414553;subset10000000;
compressedDense;0;6495560;subset10000000;
compressedDense;2;783;subset10000000;
compressedDense;0;1006761;subset10000000;
compressedDense;0;588812;subset10000000;
compressedDense;0;2569207;subset10000000;
compressedDense;0;662975;subset10000000;
compressedDense;0;6960246;subset10000000;
compressedDense;0;7425092;subset10000000;
compressedDense;0;8430663;subset10000000;
compressedDense;0;7186285;subset10000000;
compressedDense;0;6823257;subset10000000;
compressedDense;0;2111492;subset10000000;
compressedDense;0;795761;subset10000000;
compressedDense;0;4647005;subset10000000;
compressedDense;0;8355368;subset10000000;
compressedDense;0;8742678;subset10000000;
compressedDense;0;152779;subset10000000;
compressedDense;0;9508055;subset10000000;
compressedDense;0;8462841;subset10000000;
compressedDense;0;5991733;subset10000000;
compressedDense;0;7366470;subset10000000;
compressedDense;0;7163820;subset10000000;
compressedDense;0;9266677;subset10000000;
compressedDense;0;1133419;subset10000000;
compressedDense;0;6741043;subset10000000;
compressedDense;0;6902703;subset10000000;
compressedDense;0;2873295;subset10000000;
compressedDense;0;6185830;subset10000000;
compressedDense;0;8812540;subset10000000;
compressedDense;0;9873407;subset10000000;
compressedDense;0;7943313;subset10000000;
compressedDense;0;4786633;subset10000000;
compressedDense;0;4879930;subset10000000;
compressedDense;0;9218779;subset10000000;
compressedDense;0;1241693;subset10000000;
compressedDense;0;7273664;subset10000000;
compressedDense;0;7189364;subset10000000;
compressedDense;0;3419475;subset10000000;
compressedDense;0;4240803;subset10000000;
compressedDense;0;8007275;subset10000000;
compressedDense;0;8095017;subset10000000;
compressedDense;0;4623501;subset10000000;
compressedDense;0;8466307;subset10000000;
compressedDense;0;613547;subset10000000;
compressedDense;0;9224831;subset10000000;
compressedDense;0;9399719;subset10000000;
compressedDense;0;4619824;subset10000000;
compressedDense;0;2112427;subset10000000;
compressedDense;0;305049;subset10000000;
compressedDense;0;5712929;subset10000000;
compressedDense;0;1398414;subset10000000;
compressedDense;0;3614992;subset10000000;
compressedDense;0;4252195;subset10000000;
compressedDense;0;105038;subset10000000;
compressedDense;0;1943201;subset10000000;
compressedDense;0;190354;subset10000000;
compressedDense;0;7952002;subset10000000;
compressedDense;0;9511280;subset10000000;
compressedDense;0;128499;subset10000000;
compressedDense;0;9051402;subset10000000;
compressedDense;0;1884417;subset10000000;
compressedDense;0;3255783;subset10000000;
compressedDense;0;7886888;subset10000000;
compressedDense;0;4379157;subset10000000;
compressedDense;0;4460334;subset10000000;
compressedDense;0;4750705;subset10000000;
compressedDense;0;6283816;subset10000000;
compressedDense;0;7689008;subset10000000;
compressedDense;0;5266507;subset10000000;
compressedDense;0;6824522;subset10000000;
compressedDense;0;4794221;subset10000000;
compressedDense;0;6039185;subset10000000;
compressedDense;0;6620897;subset10000000;
compressedDense;0;3270782;subset10000000;
compressedDense;0;1318909;subset10000000;
compressedDense;0;3993683;subset10000000;
compressedDense;0;2645025;subset10000000;
compressedDense;0;5108194;subset10000000;
compressedDense;0;2096576;subset10000000;
compressedDense;0;7792599;subset10000000;
compressedDense;0;3578678;subset10000000;
compressedDense;0;3418788;subset10000000;
compressedDense;0;6526310;subset10000000;
compressedDense;0;1336828;subset10000000;
compressedDense;0;810939;subset10000000;
compressedDense;0;5075535;subset10000000;
compressedDense;0;1824415;subset10000000;
compressedDense;0;664674;subset10000000;
compressedDense;0;1837062;subset10000000;
compressedDense;0;7322294;subset10000000;
compressedDense;0;7228597;subset10000000;
compressedDense;0;1034592;subset10000000;
compressedDense;0;771499;subset10000000;
compressedDense;0;4538364;subset10000000;
compressedDense;0;6339529;subset10000000;
compressedDense;0;6344491;subset10000000;
compressedDense;0;1257064;subset10000000;
compressedDense;0;8409036;subset10000000;
compressedDense;0;1175568;subset10000000;
compressedDense;0;5535449;subset10000000;
compressedDense;0;5509455;subset10000000;
compressedDense;0;6385916;subset10000000;
compressedDense;0;8113710;subset10000000;
compressedDense;0;5186513;subset10000000;
compressedDense;0;9975184;subset10000000;
compressedDense;0;5139996;subset10000000;
compressedDense;0;2256038;subset10000000;
compressedDense;0;7858530;subset10000000;
compressedDense;0;8321878;subset10000000;
compressedDense;0;1232338;subset10000000;
compressedDense;0;7490058;subset10000000;
compressedDense;0;4659742;subset10000000;
compressedDense;0;5071022;subset10000000;
compressedDense;0;7850162;subset10000000;
compressedDense;0;3896354;subset10000000;
compressedDense;0;7030963;subset10000000;
compressedDense;0;6817349;subset10000000;
compressedDense;0;7740234;subset10000000;
compressedDense;0;3194569;subset10000000;
compressedDense;0;4488016;subset10000000;
compressedDense;0;8515327;subset10000000;
compressedDense;0;7587346;subset10000000;
compressedDense;0;115879;subset10000000;
compressedDense;0;857810;subset10000000;
compressedDense;0;8338401;subset10000000;
compressedDense;0;5619391;subset10000000;
compressedDense;0;5841462;subset10000000;
compressedDense;0;5871936;subset10000000;
compressedDense;0;1526563;subset10000000;
compressedDense;0;6209002;subset10000000;
compressedDense;0;9610750;subset10000000;
compressedDense;22;262;subset10000000;
compressedDense;0;4804040;subset10000000;
compressedDense;0;3292839;subset10000000;
compressedDense;0;3496788;subset10000000;
compressedDense;0;7266634;subset10000000;
compressedDense;0;873411;subset10000000;
compressedDense;0;7050232;subset10000000;
compressedDense;0;765920;subset10000000;
compressedDense;0;1773477;subset10000000;
compressedDense;0;4598197;subset10000000;
compressedDense;0;941815;subset10000000;
compressedDense;0;6544144;subset10000000;
compressedDense;0;8936396;subset10000000;
compressedDense;0;1643182;subset10000000;
compressedDense;0;8103967;subset10000000;
compressedDense;0;3271792;subset10000000;
compressedDense;0;8004111;subset10000000;
compressedDense;0;2658828;subset10000000;
compressedDense;0;4914142;subset10000000;
compressedDense;0;3494281;subset10000000;
compressedDense;0;8607378;subset10000000;
compressedDense;0;3648298;subset10000000;
compressedDense;0;720740;subset10000000;
compressedDense;0;1257250;subset10000000;
compressedDense;0;1396379;subset10000000;
compressedDense;0;5938758;subset10000000;
compressedDense;0;8702618;subset10000000;
compressedDense;0;1498827;subset10000000;
compressedDense;0;345448;subset10000000;
compressedDense;0;7384845;subset10000000;
compressedDense;0;509368;subset10000000;
compressedDense;0;1614473;subset10000000;
compressedDense;0;2443570;subset10000000;
compressedDense;0;9369430;subset10000000;
compressedDense;0;4365685;subset10000000;
compressedDense;0;7602453;subset10000000;
compressedDense;0;7180544;subset10000000;
compressedDense;0;6186874;subset10000000;
compressedDense;0;7309725;subset10000000;
compressedDense;0;1573221;subset10000000;
compressedDense;0;5935677;subset10000000;
compressedDense;0;1439373;subset10000000;
compressedDense;0;7030962;subset10000000;
compressedDense;0;1892982;subset10000000;
compressedDense;0;1265714;subset10000000;
compressedDense;0;5522057;subset10000000;
compressedDense;0;6434087;subset10000000;
compressedDense;0;9435260;subset10000000;
compressedDense;0;5082371;subset10000000;
compressedDense;0;5298781;subset10000000;
compressedDense;0;2381365;subset10000000;
compressedDense;0;4951340;subset10000000;
compressedDense;0;1038983;subset10000000;
compressedDense;0;5046625;subset10000000;
compressedDense;0;2252528;subset10000000;
compressedDense;0;3572435;subset10000000;
compressedDense;0;2434235;subset10000000;
compressedDense;0;1906600;subset10000000;
compressedDense;0;5064595;subset10000000;
compressedDense;0;3611193;subset10000000;
compressedDense;0;279452;subset10000000;
compressedDense;0;3085119;subset10000000;
compressedDense;0;7764299;subset10000000;
compressedDense;0;8799880;subset10000000;
compressedDense;0;5899811;subset10000000;
compressedDense;0;39324;subset10000000;
compressedDense;0;4595486;subset10000000;
compressedDense;0;6660749;subset10000000;
compressedDense;0;3858312;subset10000000;
compressedDense;0;2611311;subset10000000;
compressedDense;0;8854918;subset10000000;
compressedDense;0;5227929;subset10000000;
compressedDense;0;6403770;subset10000000;
compressedDense;0;7321715;subset10000000;
compressedDense;0;4252888;subset10000000;
compressedDense;0;469073;subset10000000;
compressedDense;0;6457280;subset10000000;
compressedDense;0;1172012;subset10000000;
compressedDense;0;9332132;subset10000000;
compressedDense;0;5873698;subset10000000;
compressedDense;0;1081704;subset10000000;
compressedDense;0;3791231;subset10000000;
compressedDense;0;7026334;subset10000000;
compressedDense;0;3576940;subset10000000;
compressedDense;0;619558;subset10000000;
compressedDense;0;5321985;subset10000000;
compressedDense;0;7313021;subset10000000;
compressedDense;0;507867;subset10000000;
compressedDense;0;6799340;subset10000000;
compressedDense;0;1692183;subset10000000;
compressedDense;0;1329507;subset10000000;
compressedDense;0;5131353;subset10000000;
compressedDense;0;2162282;subset10000000;
compressedDense;0;1197041;subset10000000;
compressedDense;0;1131916;subset10000000;
compressedDense;0;4426540;subset10000000;
compressedDense;0;4362812;subset10000000;
compressedDense;0;3384769;subset10000000;
compressedDense;0;765816;subset10000000;
compressedDense;0;5335308;subset10000000;
compressedDense;0;457138;subset10000000;
compressedDense;0;493803;subset10000000;
compressedDense;0;2044503;subset10000000;
compressedDense;0;2756505;subset10000000;
compressedDense;0;5022920;subset10000000;
compressedDense;0;2623505;subset10000000;
compressedDense;0;5416870;subset10000000;
compressedDense;0;8495635;subset10000000;
compressedDense;0;4926060;subset10000000;
compressedDense;0;390228;subset10000000;
compressedDense;0;4665695;subset10000000;
compressedDense;0;5004284;subset10000000;
compressedDense;0;7347949;subset10000000;
compressedDense;0;5884792;subset10000000;
compressedDense;0;7112502;subset10000000;
compressedDense;0;8088661;subset10000000;
compressedDense;0;1503435;subset10000000;
compressedDense;0;2512154;subset10000000;
compressedDense;0;855038;subset10000000;
compressedDense;0;615151;subset10000000;
compressedDense;0;2091548;subset10000000;
compressedDense;0;5210833;subset10000000;
compressedDense;0;8516660;subset10000000;
compressedDense;0;6594725;subset10000000;
compressedDense;0;459912;subset10000000;
compressedDense;0;5413240;subset10000000;
compressedDense;0;7299578;subset10000000;
compressedDense;0;6742444;subset10000000;
compressedDense;0;7201664;subset10000000;
compressedDense;0;1268703;subset10000000;
compressedDense;0;4319555;subset10000000;
compressedDense;0;5246757;subset10000000;
compressedDense;0;9306868;subset10000000;
compressedDense;0;2320066;subset10000000;
compressedDense;0;4722428;subset10000000;
compressedDense;0;8873159;subset10000000;
compressedDense;0;5250516;subset10000000;
compressedDense;0;9998695;subset10000000;
compressedDense;0;3841132;subset10000000;
compressedDense;0;1749112;subset10000000;
compressedDense;0;2982217;subset10000000;
compressedDense;0;2935626;subset10000000;
compressedDense;0;260464;subset10000000;
compressedDense;0;1861637;subset10000000;
compressedDense;0;1156339;subset10000000;
compressedDense;0;8482977;subset10000000;
compressedDense;0;399943;subset10000000;
compressedDense;0;5623479;subset10000000;
compressedDense;0;1452486;subset10000000;
compressedDense;0;4168792;subset10000000;
compressedDense;0;3931366;subset10000000;
compressedDense;0;5826749;subset10000000;
compressedDense;0;4180670;subset10000000;
compressedDense;0;5194114;subset10000000;
compressedDense;0;8335242;subset10000000;
compressedDense;0;9412598;subset10000000;
compressedDense;0;5314454;subset10000000;
compressedDense;0;6126799;subset10000000;
compressedDense;0;249188;subset10000000;
compressedDense;0;9002383;subset10000000;
compressedDense;0;8698162;subset10000000;
compressedDense;0;4112190;subset10000000;
compressedDense;0;4897596;subset10000000;
compressedDense;0;9866941;subset10000000;
compressedDense;0;6334592;subset10000000;
compressedDense;0;4915903;subset10000000;
compressedDense;0;2591280;subset10000000;
compressedDense;0;3338408;subset10000000;
compressedDense;0;817558;subset10000000;
compressedDense;0;2070265;subset10000000;
compressedDense;0;3532071;subset10000000;
compressedDense;0;6538421;subset10000000;
compressedDense;0;6352925;subset10000000;
compressedDense;0;5746032;subset10000000;
compressedDense;0;6825774;subset10000000;
compressedDense;0;2070228;subset10000000;
compressedDense;0;4798134;subset10000000;
compressedDense;0;2422971;subset10000000;
compressedDense;0;4708343;subset10000000;
compressedDense;0;4769112;subset10000000;
compressedDense;0;7330469;subset10000000;
compressedDense;0;8377828;subset10000000;
compressedDense;0;9722703;subset10000000;
compressedDense;0;3425746;subset10000000;
compressedDense;0;1299318;subset10000000;
compressedDense;0;2243691;subset10000000;
compressedDense;0;4198720;subset10000000;
compressedDense;0;9550623;subset10000000;
compressedDense;0;1456621;subset10000000;
compressedDense;0;5151861;subset10000000;
compressedDense;0;4493807;subset10000000;
compressedDense;0;4942617;subset10000000;
compressedDense;0;7357341;subset10000000;
compressedDense;0;4313183;subset10000000;
compressedDense;0;7293918;subset10000000;
compressedDense;0;325589;subset10000000;
compressedDense;0;2279715;subset10000000;
compressedDense;0;7890343;subset10000000;
compressedDense;0;5378730;subset10000000;
compressedDense;0;8455571;subset10000000;
compressedDense;0;2437543;subset10000000;
compressedDense;0;6165402;subset10000000;
compressedDense;0;6015533;subset10000000;
compressedDense;0;2601695;subset10000000;
compressedDense;0;5316650;subset10000000;
compressedDense;0;7290513;subset10000000;
compressedDense;0;9689650;subset10000000;
compressedDense;0;3950513;subset10000000;
compressedDense;0;4997713;subset10000000;
compressedDense;0;2204668;subset10000000;
compressedDense;0;1560533;subset10000000;
compressedDense;0;4697714;subset10000000;
compressedDense;0;4671094;subset10000000;
compressedDense;0;260868;subset10000000;
compressedDense;0;7183133;subset10000000;
compressedDense;0;8908119;subset10000000;
compressedDense;0;947262;subset10000000;
compressedDense;0;3108386;subset10000000;
compressedDense;0;7448445;subset10000000;
compressedDense;0;3240042;subset10000000;
compressedDense;0;2718205;subset10000000;
compressedDense;0;8169250;subset10000000;
compressedDense;0;9973059;subset10000000;
compressedDense;0;5832504;subset10000000;
compressedDense;0;9151229;subset10000000;
compressedDense;0;1862053;subset10000000;
compressedDense;0;6495851;subset10000000;
compressedDense;0;7693587;subset10000000;
compressedDense;0;2154955;subset10000000;
compressedDense;0;7771400;subset10000000;
compressedDense;0;2704685;subset10000000;
compressedDense;0;144246;subset10000000;
compressedDense;0;9692375;subset10000000;
compressedDense;0;1775436;subset10000000;
compressedDense;0;7084315;subset10000000;
compressedDense;0;9354952;subset10000000;
compressedDense;0;9165579;subset10000000;
compressedDense;0;1746032;subset10000000;
compressedDense;0;4424656;subset10000000;
compressedDense;0;5477243;subset10000000;
compressedDense;0;2167889;subset10000000;
compressedDense;0;7268106;subset10000000;
compressedDense;0;6643710;subset10000000;
compressedDense;0;6974444;subset10000000;
compressedDense;0;1677704;subset10000000;
compressedDense;0;3636340;subset10000000;
compressedDense;0;119721;subset10000000;
compressedDense;0;1031538;subset10000000;
compressedDense;0;6369307;subset10000000;
compressedDense;0;2836004;subset10000000;
compressedDense;0;8450315;subset10000000;
compressedDense;0;2486760;subset10000000;
compressedDense;0;2093428;subset10000000;
compressedDense;0;7375540;subset10000000;
compressedDense;0;4219212;subset10000000;
compressedDense;0;6993914;subset10000000;
compressedDense;0;4513713;subset10000000;
compressedDense;0;7695948;subset10000000;
compressedDense;0;842905;subset10000000;
compressedDense;0;6744713;subset10000000;
compressedDense;0;9305327;subset10000000;
compressedDense;0;3522928;subset10000000;
compressedDense;0;9800790;subset10000000;
compressedDense;0;5978291;subset10000000;
compressedDense;0;1959363;subset10000000;
compressedDense;0;2924287;subset10000000;
compressedDense;0;521681;subset10000000;
compressedDense;0;6395657;subset10000000;
compressedDense;0;3788832;subset10000000;
compressedDense;0;6932904;subset10000000;
compressedDense;0;3102953;subset10000000;
compressedDense;0;4002412;subset10000000;
compressedDense;0;9388865;subset10000000;
compressedDense;0;9351751;subset10000000;
compressedDense;0;15230;subset10000000;
compressedDense;0;1463171;subset10000000;
compressedDense;0;7681934;subset10000000;
compressedDense;0;535935;subset10000000;
compressedDense;0;4143581;subset10000000;
compressedDense;0;3918370;subset10000000;
compressedDense;0;2424239;subset10000000;
compressedDense;0;1782447;subset10000000;
compressedDense;0;2855423;subset10000000;
compressedDense;0;4790221;subset10000000;
compressedDense;0;160661;subset10000000;
compressedDense;0;3258070;subset10000000;
compressedDense;0;5945001;subset10000000;
compressedDense;0;7305456;subset10000000;
compressedDense;0;5871525;subset10000000;
compressedDense;0;5113649;subset10000000;
compressedDense;0;4590181;subset10000000;
compressedDense;0;1090321;subset10000000;
compressedDense;0;148335;subset10000000;
compressedDense;0;8644623;subset10000000;
compressedDense;0;177071;subset10000000;
compressedDense;0;4657236;subset10000000;
compressedDense;0;9648797;subset10000000;
compressedDense;0;8298276;subset10000000;
compressedDense;0;3981;subset10000000;
compressedDense;0;8107996;subset10000000;
compressedDense;0;2401426;subset10000000;
compressedDense;0;7401787;subset10000000;
compressedDense;0;1676308;subset10000000;
compressedDense;0;5504164;subset10000000;
compressedDense;0;2014511;subset10000000;
compressedDense;0;7465186;subset10000000;
compressedDense;0;5550299;subset10000000;
compressedDense;0;8519509;subset10000000;
compressedDense;0;1753858;subset10000000;
compressedDense;0;4878079;subset10000000;
compressedDense;0;8522120;subset10000000;
compressedDense;0;8476643;subset10000000;
compressedDense;0;9352907;subset10000000;
compressedDense;0;4665659;subset10000000;
compressedDense;0;9289077;subset10000000;
compressedDense;0;2670103;subset10000000;
compressedDense;0;8881989;subset10000000;
compressedDense;0;8628797;subset10000000;
compressedDense;0;2326418;subset10000000;
compressedDense;0;8420335;subset10000000;
compressedDense;0;5346;subset10000000;
compressedDense;0;3689278;subset10000000;
compressedDense;0;1899285;subset10000000;
compressedDense;0;963787;subset10000000;
compressedDense;0;7076982;subset10000000;
compressedDense;0;1281062;subset10000000;
compressedDense;0;5493735;subset10000000;
compressedDense;0;3344845;subset10000000;
compressedDense;0;7596020;subset10000000;
compressedDense;0;216532;subset10000000;
compressedDense;0;9881017;subset10000000;
compressedDense;0;4449353;subset10000000;
compressedDense;0;35014;subset10000000;
compressedDense;0;5965933;subset10000000;
compressedDense;0;3091334;subset10000000;
compressedDense;0;4173388;subset10000000;
compressedDense;0;4245730;subset10000000;
compressedDense;0;2704270;subset10000000;
compressedDense;0;3702724;subset10000000;
compressedDense;0;5882500;subset10000000;
compressedDense;0;846418;subset10000000;
compressedDense;0;131071;subset10000000;
compressedDense;0;7195914;subset10000000;
compressedDense;0;2830888;subset10000000;
compressedDense;0;3535160;subset10000000;
compressedDense;0;2789184;subset10000000;
compressedDense;0;1015437;subset10000000;
compressedDense;0;9803799;subset10000000;
compressedDense;0;8320087;subset10000000;
compressedDense;0;8744477;subset10000000;
compressedDense;0;5078865;subset10000000;
compressedDense;0;8185115;subset10000000;
compressedDense;0;2761418;subset10000000;
compressedDense;0;8566257;subset10000000;
compressedDense;0;6187066;subset10000000;
compressedDense;0;2270128;subset10000000;
compressedDense;0;47572;subset10000000;
compressedDense;0;5390548;subset10000000;
compressedDense;0;5970369;subset10000000;
compressedDense;0;3866289;subset10000000;
compressedDense;0;161896;subset10000000;
compressedDense;0;521772;subset10000000;
compressedDense;0;1143239;subset10000000;
compressedDense;0;9086527;subset10000000;
compressedDense;0;8631322;subset10000000;
compressedDense;0;3286672;subset10000000;
compressedDense;0;1490219;subset10000000;
compressedDense;0;8250670;subset10000000;
compressedDense;0;1679360;subset10000000;
compressedDense;0;6077292;subset10000000;
compressedDense;0;2791521;subset10000000;
compressedDense;0;1101874;subset10000000;
compressedDense;0;3588306;subset10000000;
compressedDense;0;6826503;subset10000000;
compressedDense;0;3977212;subset10000000;
compressedDense;0;6112604;subset10000000;
compressedDense;0;9245498;subset10000000;
compressedDense;0;4114653;subset10000000;
compressedDense;0;1914596;subset10000000;
compressedDense;0;5806364;subset10000000;
compressedDense;0;79593;subset10000000;
compressedDense;0;3764150;subset10000000;
compressedDense;0;1344308;subset10000000;
compressedDense;0;7449314;subset10000000;
compressedDense;0;425901;subset10000000;
compressedDense;0;2721394;subset10000000;
compressedDense;0;4486987;subset10000000;
compressedDense;0;1044194;subset10000000;
compressedDense;0;6885598;subset10000000;
compressedDense;0;7766436;subset10000000;
compressedDense;0;9007087;subset10000000;
compressedDense;0;8867248;subset10000000;
compressedDense;0;9551041;subset10000000;
compressedDense;0;2099130;subset10000000;
compressedDense;0;4711320;subset10000000;
compressedDense;0;1578782;subset10000000;
compressedDense;0;6511643;subset10000000;
compressedDense;0;9714733;subset10000000;
compressedDense;0;1163506;subset10000000;
compressedDense;0;9132978;subset10000000;
compressedDense;0;3717135;subset10000000;
compressedDense;0;4200385;subset10000000;
compressedDense;0;7011272;subset10000000;
compressedDense;0;2993156;subset10000000;
compressedDense;0;5215841;subset10000000;
compressedDense;0;5087296;subset10000000;
compressedDense;0;4554014;subset10000000;
compressedDense;0;5714464;subset10000000;
compressedDense;0;5637563;subset10000000;
compressedDense;0;1068717;subset10000000;
compressedDense;0;4395428;subset10000000;
compressedDense;0;1166191;subset10000000;
compressedDense;0;3747577;subset10000000;
compressedDense;0;9296047;subset10000000;
compressedDense;0;6209268;subset10000000;
compressedDense;0;3164637;subset10000000;
compressedDense;0;3889800;subset10000000;
compressedDense;0;6770239;subset10000000;
compressedDense;0;727554;subset10000000;
compressedDense;0;2957119;subset10000000;
compressedDense;0;3837313;subset10000000;
compressedDense;0;4752052;subset10000000;
compressedDense;0;2599236;subset10000000;
compressedDense;0;3280071;subset10000000;
compressedDense;0;9590457;subset10000000;
compressedDense;0;604868;subset10000000;
compressedDense;0;5753808;subset10000000;
compressedDense;0;441734;subset10000000;
compressedDense;0;1476878;subset10000000;
compressedDense;0;6376608;subset10000000;
compressedDense;0;5026248;subset10000000;
compressedDense;0;4903848;subset10000000;
compressedDense;0;2017896;subset10000000;
compressedDense;0;5305332;subset10000000;
compressedDense;0;8495756;subset10000000;
compressedDense;0;4508581;subset10000000;
compressedDense;0;1792291;subset10000000;
compressedDense;0;612206;subset10000000;
compressedDense;0;43792;subset10000000;
compressedDense;0;2898505;subset10000000;
compressedDense;0;5484152;subset10000000;
compressedDense;0;2578717;subset10000000;
compressedDense;0;7019847;subset10000000;
compressedDense;0;6136237;subset10000000;
compressedDense;0;4736433;subset10000000;
compressedDense;0;1775275;subset10000000;
compressedDense;0;1323339;subset10000000;
compressedDense;0;269791;subset10000000;
compressedDense;0;4636506;subset10000000;
compressedDense;0;7341021;subset10000000;
compressedDense;0;6047893;subset10000000;
compressedDense;0;9966022;subset10000000;
compressedDense;0;9587716;subset10000000;
compressedDense;0;1536605;subset10000000;
compressedDense;0;5916238;subset10000000;
compressedDense;0;4089466;subset10000000;
compressedDense;0;5863886;subset10000000;
compressedDense;0;667831;subset10000000;
compressedDense;0;5628475;subset10000000;
compressedDense;0;4593572;subset10000000;
compressedDense;0;6058820;subset10000000;
compressedDense;0;156927;subset10000000;
compressedDense;0;3892818;subset10000000;
compressedDense;1;7848145;subset10000000;
compressedDense;0;863830;subset10000000;
compressedDense;0;2846505;subset10000000;
compressedDense;0;6811735;subset10000000;
compressedDense;0;352409;subset10000000;
compressedDense;0;5809423;subset10000000;
compressedDense;0;5964937;subset10000000;
compressedDense;0;4242565;subset10000000;
compressedDense;0;9145170;subset10000000;
compressedDense;0;2482450;subset10000000;
compressedDense;0;8478651;subset10000000;
compressedDense;0;2195446;subset10000000;
compressedDense;0;9999055;subset10000000;
compressedDense;0;9947480;subset10000000;
compressedDense;0;7603863;subset10000000;
compressedDense;0;5386799;subset10000000;
compressedDense;0;2536981;subset10000000;
compressedDense;0;9423923;subset10000000;
compressedDense;0;4855009;subset10000000;
compressedDense;0;4073218;subset10000000;
compressedDense;0;4000794;subset10000000;
compressedDense;0;6673892;subset10000000;
compressedDense;0;2537613;subset10000000;
compressedDense;0;4491016;subset10000000;
compressedDense;0;8799719;subset10000000;
compressedDense;0;8152145;subset10000000;
compressedDense;0;7879301;subset10000000;
compressedDense;0;5185931;subset10000000;
compressedDense;0;178371;subset10000000;
compressedDense;0;2648462;subset10000000;
compressedDense;0;9622491;subset10000000;
compressedDense;0;1633876;subset10000000;
compressedDense;0;3548541;subset10000000;
compressedDense;0;8426289;subset10000000;
compressedDense;0;912495;subset10000000;
compressedDense;0;8461318;subset10000000;
compressedDense;0;943126;subset10000000;
compressedDense;0;1479589;subset10000000;
compressedDense;0;7531272;subset10000000;
compressedDense;0;7337534;subset10000000;
compressedDense;0;3342523;subset10000000;
compressedDense;0;3571694;subset10000000;
compressedDense;0;4537652;subset10000000;
compressedDense;0;2117385;subset10000000;
compressedDense;0;5825050;subset10000000;
compressedDense;0;7069786;subset10000000;
compressedDense;0;7944637;subset10000000;
compressedDense;0;4314341;subset10000000;
compressedDense;0;5662264;subset10000000;
compressedDense;0;8116564;subset10000000;
compressedDense;0;9549229;subset10000000;
compressedDense;0;7487493;subset10000000;
compressedDense;0;6556805;subset10000000;
compressedDense;0;2154059;subset10000000;
compressedDense;0;3736120;subset10000000;
compressedDense;0;185133;subset10000000;
compressedDense;0;9406620;subset10000000;
compressedDense;0;442089;subset10000000;
compressedDense;0;2627513;subset10000000;
compressedDense;0;5700531;subset10000000;
compressedDense;0;5813819;subset10000000;
compressedDense;0;2230136;subset10000000;
compressedDense;0;7327906;subset10000000;
compressedDense;0;4296072;subset10000000;
compressedDense;0;4015245;subset10000000;
compressedDense;0;5520509;subset10000000;
compressedDense;0;425372;subset10000000;
compressedDense;0;8598438;subset10000000;
compressedDense;0;1367032;subset10000000;
compressedDense;0;2222245;subset10000000;
compressedDense;0;8087155;subset10000000;
compressedDense;0;2641324;subset10000000;
compressedDense;0;3581828;subset10000000;
compressedDense;0;9543939;subset10000000;
compressedDense;0;9668757;subset10000000;
compressedDense;0;1080334;subset10000000;
compressedDense;0;3392610;subset10000000;
compressedDense;0;3722216;subset10000000;
compressedDense;0;2612094;subset10000000;
compressedDense;0;6344677;subset10000000;
compressedDense;0;8402045;subset10000000;
compressedDense;0;2535461;subset10000000;
compressedDense;0;4896384;subset10000000;
compressedDense;0;1161333;subset10000000;
compressedDense;0;9077322;subset10000000;
compressedDense;0;6309037;subset10000000;
compressedDense;0;4100164;subset10000000;
compressedDense;0;8219681;subset10000000;
compressedDense;0;4319618;subset10000000;
compressedDense;0;5685578;subset10000000;
compressedDense;0;3940564;subset10000000;
compressedDense;0;1666538;subset10000000;
compressedDense;0;1591167;subset10000000;
compressedDense;0;1586851;subset10000000;
compressedDense;0;9470456;subset10000000;
compressedDense;0;3807166;subset10000000;
compressedDense;0;3185875;subset10000000;
compressedDense;0;5996337;subset10000000;
compressedDense;0;1662133;subset10000000;
compressedDense;0;2933137;subset10000000;
compressedDense;0;6149373;subset10000000;
compressedDense;0;6538113;subset10000000;
